Date,Time,Nitrogen dioxide,Ozone,PM10,PM2.5,Sulphur dioxide
29/5/2024,4:00:00 PM,23.15997,72.64348,6.7,3.302,0.52567
29/5/2024,5:00:00 PM,21.91541,70.44821,7.675,4.009,0.06571
29/5/2024,6:00:00 PM,26.7949,58.62369,8.475,4.316,0.26283
29/5/2024,7:00:00 PM,20.30518,61.76692,14,4.953,0.52567
29/5/2024,8:00:00 PM,23.68323,62.21595,7.1,4.292,0.32854
29/5/2024,9:00:00 PM,15.00848,61.06842,3.7,1.934,0.39425
29/5/2024,10:00:00 PM,13.13978,60.76907,3.3,1.792,1.18275
29/5/2024,11:00:00 PM,15.16477,57.17681,3.35,1.91,1.11704
30/5/2024,12:00:00 AM,19.4057,58.20792,3.525,1.792,0.52526
30/5/2024,1:00:00 AM,21.55356,60.07057,3.4,1.84,0.78789
30/5/2024,2:00:00 AM,17.98453,56.5781,3.425,1.863,0.78789
30/5/2024,3:00:00 AM,17.88073,53.58455,4.325,1.981,0.85355
30/5/2024,4:00:00 AM,21.5711,52.08777,4.175,2.146,0.65658
30/5/2024,5:00:00 AM,20.37563,52.68648,5.075,2.524,0.65658
30/5/2024,6:00:00 AM,22.60944,48.89465,5.85,2.877,0.59092
30/5/2024,7:00:00 AM,24.11486,51.08992,6.325,3.184,0.78789
30/5/2024,8:00:00 AM,30.65781,48.34583,10.95,4.033,1.05052
30/5/2024,9:00:00 AM,32.00686,45.75142,9.625,4.009,1.18184
30/5/2024,10:00:00 AM,30.97105,46.00089,20.725,5.849,0.91921
30/5/2024,11:00:00 AM,36.99333,40.21336,10.3,4.764,0.98487
30/5/2024,12:00:00 PM,37.09961,41.51056,7.575,3.42,1.05052
30/5/2024,1:00:00 PM,25.9312,60.41982,9.175,3.184,0.72224
30/5/2024,2:00:00 PM,28.63441,59.32218,8.75,2.83,0.65658
30/5/2024,3:00:00 PM,30.19019,50.99014,7.6,2.877,0.85355
30/5/2024,4:00:00 PM,35.80443,46.64949,7.65,2.83,0.4596
30/5/2024,5:00:00 PM,27.59607,53.78412,7.6,2.642,0.13132
30/5/2024,6:00:00 PM,27.2343,58.47401,5.85,2.901,0.19697
30/5/2024,7:00:00 PM,26.714,53.98369,7.9,3.042,0.39395
30/5/2024,8:00:00 PM,23.23198,57.77552,7.025,2.995,0.32829
30/5/2024,9:00:00 PM,20.42653,60.12046,6.225,2.877,0.13132
30/5/2024,10:00:00 PM,21.88164,56.97724,6.3,3.09,0.26263
30/5/2024,11:00:00 PM,13.2014,66.30713,6.425,3.019,0.13132
31/5/2024,12:00:00 AM,13.45438,64.46111,6.35,3.302,0.69981
31/5/2024,1:00:00 AM,10.74953,64.26154,6.3,3.184,0.69981
31/5/2024,2:00:00 AM,11.54667,61.56735,5.75,3.208,0.9185
31/5/2024,3:00:00 AM,13.26322,59.62154,6.05,3.373,1.04971
31/5/2024,4:00:00 AM,11.70284,59.72132,5.725,3.325,0.72168
31/5/2024,5:00:00 AM,15.49961,53.08562,5.725,3.255,0.72168
31/5/2024,6:00:00 AM,19.66001,52.23745,7.9,3.278,0.85289
31/5/2024,7:00:00 AM,26.15976,47.8968,10.475,3.75,1.24654
31/5/2024,8:00:00 AM,32.14026,40.76217,10.8,4.198,0.98411
31/5/2024,9:00:00 AM,39.62975,35.12432,9.5,3.844,1.11532
31/5/2024,10:00:00 AM,31.30847,42.50841,10.35,3.75,0.78729
31/5/2024,11:00:00 AM,32.14021,40.26325,9.7,4.552,0.72168
31/5/2024,12:00:00 PM,31.98246,41.31099,11.3,5.92,0.59046
31/5/2024,1:00:00 PM,25.79731,46.74927,12.25,5.92,0.72168
31/5/2024,2:00:00 PM,24.49588,46.94884,16.15,8.349,0.45925
31/5/2024,3:00:00 PM,29.64414,45.15271,16.825,8.797,0.45925
31/5/2024,4:00:00 PM,25.74509,50.34153,14.65,7.995,0.39364
31/5/2024,5:00:00 PM,22.88471,54.68218,11.8,6.84,0.19682
31/5/2024,6:00:00 PM,23.77044,53.63444,14.6,8.703,0.26243
31/5/2024,7:00:00 PM,20.75394,54.18326,14.9,9.788,0.13121
31/5/2024,8:00:00 PM,22.1578,54.28304,14.575,8.939,0.26243
31/5/2024,9:00:00 PM,23.14778,50.79057,11,7.264,0.32804
31/5/2024,10:00:00 PM,18.15382,55.92949,10.125,6.439,0.52486
31/5/2024,11:00:00 PM,17.73748,54.83186,10.375,6.816,1.11532
1/6/2024,12:00:00 AM,22.56048,47.8968,7.6,5.165,0.87409
1/6/2024,1:00:00 AM,15.54953,54.48261,8.675,6.486,1.48595
1/6/2024,2:00:00 AM,16.91987,54.03358,13.175,10.212,2.09781
1/6/2024,3:00:00 AM,14.05658,61.2181,17.925,13.42,4.32674
1/6/2024,4:00:00 AM,15.09746,59.42197,19.25,13.703,3.73673
1/6/2024,5:00:00 AM,13.90015,58.17466,21.975,12.736,2.49115
1/6/2024,6:00:00 AM,15.35686,55.68003,17.3,10.802,1.9667
1/6/2024,7:00:00 AM,16.03283,55.48046,14.825,8.703,1.90114
1/6/2024,8:00:00 AM,16.34371,57.72562,11.025,6.297,1.83559
1/6/2024,9:00:00 AM,19.15579,56.77767,12.1,6.486,1.57336
1/6/2024,10:00:00 AM,23.11291,54.38283,13.3,6.958,1.18002
1/6/2024,11:00:00 AM,20.56069,59.12261,10.4,5.778,0.98335
1/6/2024,12:00:00 PM,20.50893,58.42412,9.6,4.953,0.91779
1/6/2024,1:00:00 PM,19.57232,60.32003,9.825,4.859,0.85224
1/6/2024,2:00:00 PM,17.33377,62.86455,7.825,3.774,0.52445
1/6/2024,3:00:00 PM,18.4799,60.5695,6.925,3.561,0.72112
1/6/2024,4:00:00 PM,22.02037,60.02068,7.7,3.868,0.85224
1/6/2024,5:00:00 PM,16.81413,60.5695,7.2,3.986,0.72112
1/6/2024,6:00:00 PM,19.36592,58.77337,7.475,3.797,0.72112
1/6/2024,7:00:00 PM,17.12738,59.72132,6.625,3.821,0.59001
1/6/2024,8:00:00 PM,16.97145,57.72562,7.475,4.245,0.59001
1/6/2024,9:00:00 PM,15.14948,60.86885,7.725,4.458,0.52445
1/6/2024,10:00:00 PM,13.22294,66.70627,8.375,4.528,0.39334
1/6/2024,11:00:00 PM,15.30572,66.80606,8.275,5.142,0.4589
2/6/2024,12:00:00 AM,18.27113,64.46111,12.45,7.854,0.43671
2/6/2024,1:00:00 AM,11.53222,70.24864,15.75,9.67,0.61139
2/6/2024,2:00:00 AM,9.74337,76.43531,17.4,10.637,0.19652
2/6/2024,3:00:00 AM,9.79531,76.58499,18.3,11.109,0.26202
2/6/2024,4:00:00 AM,11.09823,74.93854,17.85,11.297,0.26202
2/6/2024,5:00:00 AM,9.63927,71.94499,20.325,12.217,0.45854
2/6/2024,6:00:00 AM,10.73299,66.45681,18.65,11.486,0.52405
2/6/2024,7:00:00 AM,14.11942,64.26154,15.25,10.142,0.85158
2/6/2024,8:00:00 AM,13.70215,65.00993,15.125,9.552,1.24462
2/6/2024,9:00:00 AM,13.28552,71.1966,14.45,9.104,1.24462
2/6/2024,10:00:00 AM,14.58824,71.09681,13.175,8.113,1.44113
2/6/2024,11:00:00 AM,13.07717,78.13166,12.4,8.302,1.63765
2/6/2024,12:00:00 PM,15.9943,77.08391,13.825,9.458,2.48923
2/6/2024,1:00:00 PM,9.89937,87.46155,13.325,8.632,2.42372
2/6/2024,2:00:00 PM,11.46255,96.89124,11.55,7.877,1.96518
2/6/2024,3:00:00 PM,17.55907,97.24048,12.45,8.561,1.63765
2/6/2024,4:00:00 PM,28.34341,93.19919,10.75,6.84,1.17911
2/6/2024,5:00:00 PM,24.43705,98.78715,12.5,7.193,1.50664
2/6/2024,6:00:00 PM,23.86441,94.89554,11.075,6.698,1.57215
2/6/2024,7:00:00 PM,23.03111,88.30973,9.5,6.038,1.37563
2/6/2024,8:00:00 PM,29.49278,73.24219,13.625,9.127,1.37563
2/6/2024,9:00:00 PM,43.56212,39.51486,19.35,13.467,2.03069
2/6/2024,10:00:00 PM,49.45012,31.23271,19.625,13.726,1.83417
2/6/2024,11:00:00 PM,34.91149,38.26755,8.725,5.684,1.63765
3/6/2024,12:00:00 AM,14.39279,50.82383,7.925,4.717,0.26182
3/6/2024,1:00:00 AM,12.02875,49.55988,5.625,3.915,0.52364
3/6/2024,2:00:00 AM,11.36828,47.74712,5.025,3.467,0.52364
3/6/2024,3:00:00 AM,11.5247,46.15056,5.025,3.396,0.65456
3/6/2024,4:00:00 AM,11.3162,43.75572,5.85,3.892,0.78547
3/6/2024,5:00:00 AM,13.141,41.21121,6.875,4.41,0.5891
3/6/2024,6:00:00 AM,17.46781,36.72088,7.05,4.67,0.78547
3/6/2024,7:00:00 AM,20.38655,34.07658,10.95,5,0.98183
3/6/2024,8:00:00 AM,18.87438,35.37378,11.75,4.953,1.1782
3/6/2024,9:00:00 AM,22.36265,37.02024,8.9,4.741,0.98183
3/6/2024,10:00:00 AM,24.50329,36.27185,8.525,3.703,0.72001
3/6/2024,11:00:00 AM,24.97223,32.87916,10.15,3.986,0.5891
3/6/2024,12:00:00 PM,17.46736,39.36518,8.325,3.844,0.45819
3/6/2024,1:00:00 PM,18.7704,42.80777,15.7,5.259,0.32728
3/6/2024,2:00:00 PM,17.46708,46.5996,10.15,5.802,0.85092
3/6/2024,3:00:00 PM,15.27789,54.33293,12.175,6.462,0.78547
3/6/2024,4:00:00 PM,14.18307,59.12261,10.65,6.415,0.72001
3/6/2024,5:00:00 PM,17.72934,52.68648,9.4,5.708,0.78547
3/6/2024,6:00:00 PM,18.77271,47.39788,9.85,5.495,0.52364
3/6/2024,7:00:00 PM,20.80642,43.30669,7.875,3.844,0.5891
3/6/2024,8:00:00 PM,20.4945,40.6125,6.825,4.222,0.72001
3/6/2024,9:00:00 PM,19.50373,35.72303,6.5,4.41,0.85092
3/6/2024,10:00:00 PM,21.53773,31.03314,6.875,4.292,1.11274
3/6/2024,11:00:00 PM,25.44898,25.19571,7.925,5.189,0.78547
4/6/2024,12:00:00 AM,27.90538,22.15227,8.575,5.283,0.17441
4/6/2024,1:00:00 AM,25.12181,25.14582,8.7,6.392,0.87207
4/6/2024,2:00:00 AM,25.26111,24.69679,8.4,5.708,0.58864
4/6/2024,3:00:00 AM,21.39877,27.14152,8.25,5.59,0.78486
4/6/2024,4:00:00 AM,16.96219,28.6383,8.275,5.66,1.17729
4/6/2024,5:00:00 AM,14.30015,26.54281,9.4,5.873,1.3735
4/6/2024,6:00:00 AM,13.5168,28.38883,10.775,6.604,1.3081
4/6/2024,7:00:00 AM,15.91699,27.34109,11.95,6.863,1.56972
4/6/2024,8:00:00 AM,15.34229,28.43873,15.325,7.736,1.96215
4/6/2024,9:00:00 AM,12.36663,35.32389,14.475,7.665,2.55079
4/6/2024,10:00:00 AM,11.58452,45.85121,15.35,6.439,2.48539
4/6/2024,11:00:00 AM,9.39334,51.8882,12.425,5.354,1.96215
4/6/2024,12:00:00 PM,10.01927,51.2396,11.55,4.811,1.96215
4/6/2024,1:00:00 PM,8.45392,59.47186,11.975,4.528,1.96215
4/6/2024,2:00:00 PM,9.75912,58.5239,10.475,4.693,1.56972
4/6/2024,3:00:00 PM,12.42077,51.83831,9.25,4.528,1.63512
4/6/2024,4:00:00 PM,9.60248,46.05078,9.6,4.646,1.89674
4/6/2024,5:00:00 PM,10.07228,51.58885,7.45,3.632,2.09296
4/6/2024,6:00:00 PM,10.54238,55.97939,5.75,3.113,2.02755
4/6/2024,7:00:00 PM,9.23767,59.77122,5.675,2.783,1.89674
4/6/2024,8:00:00 PM,16.49236,60.17036,6.55,3.042,1.89674
4/6/2024,9:00:00 PM,15.13455,61.76692,7.725,5.377,1.70053
4/6/2024,10:00:00 PM,15.08302,60.86885,8.75,6.014,1.50431
4/6/2024,11:00:00 PM,10.2294,64.66068,8.9,6.462,1.63512
5/6/2024,12:00:00 AM,12.88428,60.53623,11.175,7.5,0.26142
5/6/2024,1:00:00 AM,12.25745,55.8796,11.6,7.759,0.34856
5/6/2024,2:00:00 AM,13.8943,49.84261,12.85,8.396,0.26142
5/6/2024,3:00:00 AM,13.99879,47.34798,12.675,8.514,0.45748
5/6/2024,4:00:00 AM,18.28209,41.36088,14.375,8.962,0.39213
5/6/2024,5:00:00 AM,31.9665,40.51271,15.95,9.434,0.98032
5/6/2024,6:00:00 AM,33.68928,40.06368,18.425,10.047,2.22205
5/6/2024,7:00:00 AM,28.6734,48.5953,19.225,10,3.13701
5/6/2024,8:00:00 AM,25.12171,55.58025,21.475,10.896,5.42441
5/6/2024,9:00:00 AM,26.84597,58.82326,20.075,10.307,3.92126
5/6/2024,10:00:00 AM,24.44308,61.46756,16.55,9.481,2.87559
5/6/2024,11:00:00 AM,20.1076,65.50885,37.2,10.212,3.46378
5/6/2024,12:00:00 PM,17.60121,68.35273,11.3,5.212,0.78425
5/6/2024,1:00:00 PM,20.10727,69.05122,9.4,4.41,0.52284
5/6/2024,2:00:00 PM,14.20641,67.2052,10.875,4.481,0.39213
5/6/2024,3:00:00 PM,12.84871,70.69767,10.675,5.118,0.7189
5/6/2024,4:00:00 PM,11.22972,69.8495,11.475,6.722,0.78425
5/6/2024,5:00:00 PM,15.61738,69.05122,11.625,7.429,1.11102
5/6/2024,6:00:00 PM,16.29632,66.60649,13.95,8.844,1.4378
5/6/2024,7:00:00 PM,17.49784,61.8667,14.075,9.646,2.02599
5/6/2024,8:00:00 PM,22.51282,60.32003,16.9,11.274,2.09134
5/6/2024,9:00:00 PM,20.99832,55.18111,18.75,11.651,2.35276
5/6/2024,10:00:00 PM,25.96073,46.99874,17.95,11.58,2.48347
5/6/2024,11:00:00 PM,29.72164,38.76647,17.95,11.958,2.81024
6/6/2024,12:00:00 AM,22.72304,43.97192,18.9,12.618,2.61215
6/6/2024,1:00:00 AM,24.46564,44.70368,18.025,13.137,2.52508
6/6/2024,2:00:00 AM,17.61734,43.15701,18.35,13.491,2.35094
6/6/2024,3:00:00 AM,10.66441,44.80347,17.95,13.42,2.22033
6/6/2024,4:00:00 AM,9.9848,42.85766,18.05,13.443,2.15503
6/6/2024,5:00:00 AM,10.71655,42.35873,18.75,13.585,1.95911
6/6/2024,6:00:00 AM,17.56427,40.11357,20.1,14.104,2.22033
6/6/2024,7:00:00 AM,22.89533,41.9097,21.35,14.175,2.67746
6/6/2024,8:00:00 AM,19.44555,52.28734,20,12.382,2.35094
6/6/2024,9:00:00 AM,18.08628,58.02498,19.15,11.203,1.6326
6/6/2024,10:00:00 AM,22.11081,60.27014,16.075,9.245,1.17547
6/6/2024,11:00:00 AM,15.3159,66.10756,16.325,9.033,0.97956
6/6/2024,12:00:00 PM,18.87107,61.36778,33.825,11.274,1.04486
6/6/2024,1:00:00 PM,23.10519,56.97724,14.4,7.618,0.84895
6/6/2024,2:00:00 PM,20.96211,65.35918,13.025,7.241,0.84895
6/6/2024,3:00:00 PM,15.42102,71.44606,12.925,7.311,0.58773
6/6/2024,4:00:00 PM,16.41357,71.74542,12.275,6.274,0.52243
6/6/2024,5:00:00 PM,20.43991,72.4938,11.15,6.226,0.32652
6/6/2024,6:00:00 PM,23.47203,71.54585,11,6.509,0.45713
6/6/2024,7:00:00 PM,23.15845,71.79531,10.575,6.792,0.58773
6/6/2024,8:00:00 PM,28.54344,64.96004,11.225,7.193,0.71834
6/6/2024,9:00:00 PM,21.90413,60.32003,12.15,7.972,1.04486
6/6/2024,10:00:00 PM,24.83168,53.08562,13.3,8.066,1.17547
6/6/2024,11:00:00 PM,27.96832,48.99444,14.025,8.467,0.78365
7/6/2024,12:00:00 AM,26.71786,48.09637,12.3,8.019,0.34802
7/6/2024,1:00:00 AM,23.85771,42.90755,12,7.594,0.34802
7/6/2024,2:00:00 AM,23.59615,43.2568,11,7.665,0.32627
7/6/2024,3:00:00 AM,24.32858,38.01809,9.95,7.359,0.32627
7/6/2024,4:00:00 AM,21.13703,32.13077,10.075,6.722,0.19576
7/6/2024,5:00:00 AM,22.02615,33.82712,9.325,6.25,0.52203
7/6/2024,6:00:00 AM,17.10778,39.41508,10.35,6.109,0.13051
7/6/2024,7:00:00 AM,21.24023,40.26325,13.025,6.651,0.26101
7/6/2024,8:00:00 AM,23.69908,47.74712,14.425,6.934,1.04405
7/6/2024,9:00:00 AM,18.72929,65.30928,12,6.368,0.52203
7/6/2024,10:00:00 AM,17.21218,71.89509,13.025,6.109,0.45677
7/6/2024,11:00:00 AM,15.11956,77.73252,13.75,6.84,0.58728
7/6/2024,12:00:00 PM,12.97464,77.53295,20,7.571,0.45677
7/6/2024,1:00:00 PM,8.52769,82.62198,18.7,7.712,0.26101
7/6/2024,2:00:00 PM,10.77746,82.87144,13.525,6.792,0.26101
7/6/2024,3:00:00 PM,14.59683,74.78886,12.65,6.321,0.45677
7/6/2024,4:00:00 PM,15.69564,74.09036,13.225,6.462,0.26101
7/6/2024,5:00:00 PM,12.97505,74.63918,17.45,9.363,1.10931
7/6/2024,6:00:00 PM,10.30666,71.94499,16.925,9.552,0.84829
7/6/2024,7:00:00 PM,10.62073,71.09681,15.225,9.693,0.71779
7/6/2024,8:00:00 PM,10.67307,70.64778,14.75,9.481,0.71779
7/6/2024,9:00:00 PM,10.20225,69.35058,15.175,9.505,0.65253
7/6/2024,10:00:00 PM,11.40562,66.20735,13.075,8.467,0.58728
7/6/2024,11:00:00 PM,9.73136,69.10111,8.05,4.057,0.65253
8/6/2024,12:00:00 AM,8.72694,73.04262,6.925,4.009,0.17387
8/6/2024,1:00:00 AM,5.58521,71.57911,6.925,4.245,0.52162
8/6/2024,2:00:00 AM,6.8594,67.70412,6.625,4.34,0.58682
8/6/2024,3:00:00 AM,6.59753,64.96004,7.225,4.34,0.52162
8/6/2024,4:00:00 AM,6.02154,61.66713,6.975,4.08,0.58682
8/6/2024,5:00:00 AM,5.23606,60.12046,6.65,3.75,0.78243
8/6/2024,6:00:00 AM,7.48747,55.28089,8.9,3.774,0.78243
8/6/2024,7:00:00 AM,9.1107,51.93809,7.075,3.609,0.84764
8/6/2024,8:00:00 AM,11.41437,50.29164,7.9,3.278,0.97804
8/6/2024,9:00:00 AM,11.99025,50.94024,7.5,2.854,0.91284
8/6/2024,10:00:00 AM,14.45155,54.5824,9.925,3.066,0.78243
8/6/2024,11:00:00 AM,17.75009,50.591,12.075,3.774,0.45642
8/6/2024,12:00:00 PM,11.83347,50.14196,8.65,3.09,0.65203
8/6/2024,1:00:00 PM,11.57151,56.97724,6.35,2.453,0.65203
8/6/2024,2:00:00 PM,13.45621,57.8753,6.8,2.783,0.58682
8/6/2024,3:00:00 PM,14.92239,64.86025,6.9,2.877,0.39122
8/6/2024,4:00:00 PM,20.47276,67.2052,7.525,3.585,0.39122
8/6/2024,5:00:00 PM,20.47299,71.49595,7.8,4.057,0.39122
8/6/2024,6:00:00 PM,17.12201,72.09466,8.05,4.245,0.45642
8/6/2024,7:00:00 PM,22.88163,65.80821,9.325,5.024,0.45642
8/6/2024,8:00:00 PM,22.09672,56.97724,10.525,5.66,0.52162
8/6/2024,9:00:00 PM,21.46834,53.2353,8.5,4.717,0.39122
8/6/2024,10:00:00 PM,23.45808,48.64519,7.425,4.316,0.71723
8/6/2024,11:00:00 PM,24.13851,46.35013,6.925,3.962,0.78243
9/6/2024,12:00:00 AM,20.26308,47.8968,6.275,3.821,0.08687
9/6/2024,1:00:00 AM,15.51172,52.35386,6.35,3.632,0.34748
9/6/2024,2:00:00 AM,15.72139,51.18971,6.3,3.42,0.71667
9/6/2024,3:00:00 AM,16.66467,50.94024,6.825,3.679,0.58637
9/6/2024,4:00:00 AM,19.75649,41.51056,8.05,4.552,0.91213
9/6/2024,5:00:00 AM,38.98875,31.03314,9.3,5.047,0.78183
9/6/2024,6:00:00 AM,23.31976,42.40863,9.4,4.717,0.78183
9/6/2024,7:00:00 AM,19.75601,50.94024,8.65,4.575,0.97728
9/6/2024,8:00:00 AM,11.31909,63.91229,9.975,4.811,0.71667
9/6/2024,9:00:00 AM,13.93913,62.01638,12.1,5.425,0.84698
9/6/2024,10:00:00 AM,18.91713,58.47401,11.05,5.472,0.84698
9/6/2024,11:00:00 AM,18.44568,61.46756,7.875,4.41,0.58637
9/6/2024,12:00:00 PM,14.35841,63.76262,8.275,4.175,0.58637
9/6/2024,1:00:00 PM,19.75598,60.36993,7.825,4.245,0.97728
9/6/2024,2:00:00 PM,18.18355,64.36133,8.125,4.434,0.58637
9/6/2024,3:00:00 PM,15.6164,62.01638,9.475,5.094,0.71667
9/6/2024,4:00:00 PM,14.77792,63.51315,9.125,4.693,0.97728
9/6/2024,5:00:00 PM,12.26262,65.60864,7.6,4.387,0.97728
9/6/2024,6:00:00 PM,11.37175,64.41122,6.95,4.222,1.10759
9/6/2024,7:00:00 PM,16.19294,61.01853,7.75,3.962,1.10759
9/6/2024,8:00:00 PM,16.40262,57.72562,7.2,3.986,1.04243
9/6/2024,9:00:00 PM,13.93962,54.73207,7.35,4.316,1.30304
9/6/2024,10:00:00 PM,12.5247,55.38068,10.65,6.274,1.43334
9/6/2024,11:00:00 PM,8.90874,58.62369,12.95,7.901,1.30304
10/6/2024,12:00:00 AM,7.1328,58.07487,11.3,6.675,1.12843
10/6/2024,1:00:00 AM,3.77617,62.86455,11,6.203,1.30203
10/6/2024,2:00:00 AM,3.61883,59.27229,9.325,5.307,1.30203
10/6/2024,3:00:00 AM,3.19925,57.47616,7.125,4.575,1.62754
10/6/2024,4:00:00 AM,5.34958,51.73852,5.375,3.844,1.49733
10/6/2024,5:00:00 AM,14.58018,42.6082,2.575,1.179,1.49733
10/6/2024,6:00:00 AM,18.72337,43.00734,2.7,1.651,1.43223
10/6/2024,7:00:00 AM,23.33863,39.41508,3.475,1.486,1.36713
10/6/2024,8:00:00 AM,21.18842,45.2525,3.95,1.274,1.43223
10/6/2024,9:00:00 AM,22.91914,47.39788,5.275,1.792,1.23693
10/6/2024,10:00:00 AM,25.59385,46.15056,6.9,2.241,1.10673
10/6/2024,11:00:00 AM,29.1077,42.75787,7.25,2.995,1.23693
10/6/2024,12:00:00 PM,23.91553,51.04003,8.575,3.42,0.91142
10/6/2024,1:00:00 PM,25.48898,49.04433,8.45,2.925,0.91142
10/6/2024,2:00:00 PM,23.1814,49.54325,5.575,2.335,0.78122
10/6/2024,3:00:00 PM,18.46122,55.43057,9.35,3.019,0.52081
10/6/2024,4:00:00 PM,20.76892,52.23745,8.8,3.679,0.71612
10/6/2024,5:00:00 PM,22.18503,44.30454,5.825,3.42,0.65102
10/6/2024,6:00:00 PM,24.23051,40.11357,5.775,3.16,0.52081
10/6/2024,7:00:00 PM,18.77606,41.85981,5.775,3.726,0.52081
10/6/2024,8:00:00 PM,19.03833,42.80777,6.25,4.269,0.45571
10/6/2024,9:00:00 PM,19.03833,45.30239,5.825,3.703,0.32551
10/6/2024,10:00:00 PM,28.58373,41.21121,5.725,3.844,0
10/6/2024,11:00:00 PM,39.2305,23.99829,8.725,5.354,0.65102
11/6/2024,12:00:00 AM,48.15099,15.30037,6.975,4.859,0.60714
11/6/2024,1:00:00 AM,34.85315,31.66511,6.95,4.269,0.43367
11/6/2024,2:00:00 AM,20.52348,39.76432,7.2,4.127,0.45536
11/6/2024,3:00:00 AM,22.93803,39.31529,7.65,4.222,0.65051
11/6/2024,4:00:00 AM,17.37413,37.76862,6.85,4.08,0.39031
11/6/2024,5:00:00 AM,19.47392,33.87701,8.575,4.458,0.58546
11/6/2024,6:00:00 AM,21.99356,33.22841,8.725,4.764,0.52041
11/6/2024,7:00:00 AM,22.78109,37.07013,8.75,4.34,0.65051
11/6/2024,8:00:00 AM,22.20356,43.35658,6.975,3.113,0.58546
11/6/2024,9:00:00 AM,20.89127,50.69078,4.975,2.146,0.45536
11/6/2024,10:00:00 AM,30.8122,42.40863,5.35,2.241,0.52041
11/6/2024,11:00:00 AM,21.83608,49.99229,5.35,2.217,0.45536
11/6/2024,12:00:00 PM,26.40279,47.94669,6.55,2.5,0.58546
11/6/2024,1:00:00 PM,19.15902,57.42627,6.2,2.453,0.58546
11/6/2024,2:00:00 PM,16.93683,51.04003,no data,no data,0.52041
11/6/2024,3:00:00 PM,no data,44.20476,6.275,2.877,no data
11/6/2024,4:00:00 PM,24.67043,43.85551,7.425,3.255,1.75638
11/6/2024,5:00:00 PM,29.49948,41.80992,5.525,3.302,0.97577
11/6/2024,6:00:00 PM,21.57334,46.74927,6.275,3.255,0.58546
11/6/2024,7:00:00 PM,23.8829,45.00304,6.475,3.679,0.45536
11/6/2024,8:00:00 PM,27.29473,42.10927,6.25,3.962,0.19515
11/6/2024,9:00:00 PM,31.33639,36.52131,5.8,3.797,0.2602
11/6/2024,10:00:00 PM,18.3714,47.99659,4.775,3.491,0.19515
11/6/2024,11:00:00 PM,14.32971,51.53895,5.425,3.892,0.39031
12/6/2024,12:00:00 AM,17.08044,46.10067,6,4.458,0.17344
12/6/2024,1:00:00 AM,20.58053,37.65221,7.65,5.637,0.34689
12/6/2024,2:00:00 AM,29.76827,31.33249,7.35,5.566,0.52033
12/6/2024,3:00:00 AM,26.30317,34.52561,7.05,5,0.52033
12/6/2024,4:00:00 AM,34.07338,25.54496,8.4,5.731,0.84554
12/6/2024,5:00:00 AM,45.20373,15.06754,9.3,6.58,0.84554
12/6/2024,6:00:00 AM,45.51881,13.57076,11.95,7.476,1.04067
12/6/2024,7:00:00 AM,46.83135,22.6512,13.425,7.807,1.10571
12/6/2024,8:00:00 AM,37.95856,40.46282,12.375,6.368,0.84554
12/6/2024,9:00:00 AM,19.42553,55.58025,10.25,6.014,0.7805
12/6/2024,10:00:00 AM,20.84307,56.47831,11.6,6.698,0.71546
12/6/2024,11:00:00 AM,18.743,60.02068,12.4,6.675,0.65041
12/6/2024,12:00:00 PM,24.72816,56.02928,12.875,7.146,1.10571
12/6/2024,1:00:00 PM,25.67322,58.22455,15.175,7.854,1.23579
12/6/2024,2:00:00 PM,27.35323,57.2267,15.025,7.948,1.23579
12/6/2024,3:00:00 PM,23.04814,65.25939,11.525,6.368,1.23579
12/6/2024,4:00:00 PM,20.52805,74.58929,11.75,6.368,1.17075
12/6/2024,5:00:00 PM,19.47801,76.58499,11.275,5.873,1.04067
12/6/2024,6:00:00 PM,13.12534,79.32908,11.875,5.991,1.10571
12/6/2024,7:00:00 PM,12.54783,76.5351,10.575,6.085,0.97562
12/6/2024,8:00:00 PM,12.23282,75.78671,10.7,6.486,1.10571
12/6/2024,9:00:00 PM,24.30812,71.1966,8.25,4.835,0.97562
12/6/2024,10:00:00 PM,27.6157,57.47616,9.5,5.259,1.43091
12/6/2024,11:00:00 PM,38.53598,45.05293,9.775,5.755,1.36587
13/6/2024,12:00:00 AM,38.29949,39.51486,9.675,5.755,0.52026
13/6/2024,1:00:00 AM,11.3428,62.7315,8.925,5.189,0
13/6/2024,2:00:00 AM,9.76741,60.81896,8.825,5.024,0.06503
13/6/2024,3:00:00 AM,9.92494,58.37423,8.55,5.142,0.39019
13/6/2024,4:00:00 AM,9.08474,55.43057,8.15,5.071,0.26013
13/6/2024,5:00:00 AM,9.60985,54.5824,8.275,5.307,0.45522
13/6/2024,6:00:00 AM,17.59181,51.33938,9.775,5.991,0.52026
13/6/2024,7:00:00 AM,28.1468,52.28734,15.375,7.524,0.97548
13/6/2024,8:00:00 AM,14.96614,68.85165,13.5,6.038,0.84542
13/6/2024,9:00:00 AM,12.44552,69.35058,14.425,5.896,0.71535
13/6/2024,10:00:00 AM,10.29248,74.19015,13.875,5.283,0.91045
13/6/2024,11:00:00 AM,9.71485,78.38112,12.375,5.189,1.04051
13/6/2024,12:00:00 PM,13.65332,74.33983,17.125,6.698,1.23561
13/6/2024,1:00:00 PM,13.07567,75.188,15.525,6.061,1.36567
13/6/2024,2:00:00 PM,12.55056,75.43746,15.425,6.368,1.10555
